1 s a t u
2 d u a 
3 t i g a
4 ə m p a t
5 l i m a
6 ə n a m
7 t u d ʒ u h
8 d ə l a p a n
9 s ə m b i l a n
10 s ə p u l u h
11 s ə b ə l a s
21 d u a p u l u h s a t u
29 d u a p u l u h s ə m b i l a n
30 t i g a p u l u h
100 s ə r a t u s
15 l i m a b ə l a s
1879 d ə l a p a n b ə l a s t u d ʒ u h p u l u h s ə m b i l a n
seruru	s ə r u r u 
seru	s ə r u 
serutan	s ə r u t a n 
serut	s ə r u t 
serutu	s ə r u t u 
sérvis	s e r v i s 
sesaat	s ə s a ʔ a t 
sesah	s ə s a h 
sesak	s ə s a ʔ 
sesalan	s ə s a l a n 
sesal	s ə s a l 
sesamanya	s ə s a m a ɲ a 
sesama	s ə s a m a 
sesampai	s ə s a m p a i 
sesanti	s ə s a n t i 
sesapan	s ə s a p a n 
sesap	s ə s a p 
sésar	s e s a r 
sesar	s ə s a r 
sesat	s ə s a t 
sesawi	s ə s a w i 
sesayat	s ə s a j a t 
sé	s e 
se	s ə 
sesebentar	s ə s ə b ə n t a r 
sesebuah	s ə s ə b u a h 
sesegera	s ə s ə g ə r a 
sesekali	s ə s ə k a l i 
sesenap	s ə s ə n a p 
sesenggukan	s ə s ə ŋ g u k a n 
seseorang	s ə s ə o r a ŋ 
sesepuh	s ə s ə p u h 
seserahan	s ə s ə r a h a n 
sesering	s ə s ə r i ŋ 
sésér	s e s e r 
sesiak	s ə s i a ʔ 
sesiapa	s ə s i a p a 
sesibuk	s ə s i b u ʔ 
sesira	s ə s i r a 
sési	s e s i 
sésium	s e s i u m 
sesoca	s ə s o t ʃ a 
séspan	s e s p a n 
sespan	s ə s p a n 
sesuai	s ə s u a i 
sesuap	s ə s u a p 
sesuatu	s ə s u a t u 
sesudahnya	s ə s u d a h ɲ a 
sesudah	s ə s u d a h 
sesuka	s ə s u k a 
sesungguhnya	s ə s u ŋ g u h ɲ a 
setabelan	s ə t a b ə l a n 
setagén	s ə t a g e n 
setahap	s ə t a h a p 
setahun	s ə t a h u n 
setahu	s ə t a h u 
setai	s ə t a i 
setaka	s ə t a k a 
setakat	s ə t a k a t 
setala	s ə t a l a 
setal	s ə t a l 
setamat	s ə t a m a t 
setambun	s ə t a m b u n 
setana	s ə t a n a 
setandan	s ə t a n d a n 
setanding	s ə t a n d i ŋ 
setangan	s ə t a ŋ a n 
setanggi	s ə t a ŋ g i 
setang	s ə t a ŋ 
sétan	s e t a n 
setapak	s ə t a p a ʔ 
setaraf	s ə t a r a f 
setara	s ə t a r a 
seta	s ə t a 
setat	s ə t a t 
setawar	s ə t a w a r 
setebal	s ə t ə b a l 
setegak	s ə t ə g a ʔ 
setéger	s ə t e g ə r 
seteguk	s ə t ə g u ʔ 
setéhéng	s ə t e h e ŋ 
seték	s ə t e ʔ 
setelah	s ə t ə l a h 
setélan	s ə t e l a n 
setéla	s ə t e l a 
setelempap	s ə t ə l ə m p a p 
setéléng	s ə t e l e ŋ 
setél	s ə t e l 
setéman	s ə t e m a n 
setempat	s ə t ə m p a t 
setempuh	s ə t ə m p u h 
setém	s ə t e m 
setem	s ə t ə m 
setengah	s ə t ə ŋ a h 
seténggar	s ə t e ŋ g a r 
setengkuk	s ə t ə ŋ k u ʔ 
setentang	s ə t ə n t a ŋ 
setér	s ə t e r 
séter	s e t ə r 
seteru	s ə t ə r u 
seterusnya	s ə t ə r u s ɲ a 
setiabu	s ə t i a b u 
setiakawan	s ə t i a k a w a n 
setiap	s ə t i a p 
setiar	s ə t i a r 
setia	s ə t i a 
setiausaha	s ə t i a u s a h a 
setiawan	s ə t i a w a n 
setiba	s ə t i b a 
setiga	s ə t i g a 
setikan	s ə t i k a n 
setik	s ə t i ʔ 
setimpal	s ə t i m p a l 
setinggan	s ə t i ŋ g a n 
setinggi	s ə t i ŋ g i 
setingkat	s ə t i ŋ k a t 
setip	s ə t i p 
setirman	s ə t i r m a n 
setir	s ə t i r 
seti	s ə t i 
setitik	s ə t i t i ʔ 
setiwel	s ə t i w ə l 
setoka	s ə t o k a 
setokin	s ə t o k i n 
setolop	s ə t o l o p 
setom	s ə t o m 
seton	s ə t o n 
setopan	s ə t o p a n 
setop	s ə t o p 
setoran	s ə t o r a n 
setori	s ə t o r i 
setor	s ə t o r 
setoter	s ə t o t ə r 
setrapan	s ə t r a p a n 
setrap	s ə t r a p 
sétra	s e t r a 
setrat	s ə t r a t 
setrén	s ə t r e n 
setrikaan	s ə t r i k a ʔ a n 
setrika	s ə t r i k a 
setrik	s ə t r i ʔ 
setrip	s ə t r i p 
setruk	s ə t r u ʔ 
setrum	s ə t r u m 
setrup	s ə t r u p 
sét	s e t 
sétti	s e t t i 
setuju	s ə t u d ʒ u 
setumpuk	s ə t u m p u ʔ 
setum	s ə t u m 
setung	s ə t u ŋ 
setup	s ə t u p 
seturu	s ə t u r u 
seturut	s ə t u r u t 
setu	s ə t u 
seudati	s ə u d a t i 
seumpama	s ə u m p a m a 
seumur	s ə u m u r 
seusai	s ə u s a i 
seusia	s ə u s i a 
seutas	s ə u t a s 
séwaan	s e w a ʔ a n 
sewajarnya	s ə w a d ʒ a r ɲ a 
séwakan	s e w a k a n 
séwaka	s e w a k a 
sewaktu	s ə w a ʔ t u 
séwal	s e w a l 
séwang	s e w a ŋ 
sewang	s ə w a ŋ 
sewarga	s ə w a r g a 
séwar	s e w a r 
séwa	s e w a 
séwat	s e w a t 
sewenang	s ə w ə n a ŋ 
séwot	s e w o t 
séwu	s e w u 
sezaman	s ə z a m a n 
shah	s h a h 
shamsiah	s h a m s i a h 
sharifah	s h a r i f a h 
sharif	s h a r i f 
shékh	s h e ʔ h 
shukur	s h u k u r 
siaga	s i a g a 
siakap	s i a k a p 
sialan	s i a l a n 
sial	s i a l 
siamang	s i a m a ŋ 
siam	s i a m 
siangnya	s i a ŋ ɲ a 
siang	s i a ŋ  
siang	s i a ŋ 
sianida	s i a n i d a 
siapakah	s i a p a k a h 
siapapun	s i a p a p u n 
siapa	s i a p a 
siapkan	s i a p k a n 
siap	s i a p 
siaran	s i a r a n 
siarkan	s i a r k a n 
siar	s i a r 
siasah	s i a s a h 
siasat	s i a s a t 
sia	s i a 
sibak	s i b a ʔ 
sibérnétika	s i b e r n e t i k a 
sibuk	s i b u ʔ 
sidangnya	s i d a ŋ ɲ a 
sidang	s i d a ŋ 
sida	s i d a 
sidik	s i d i ʔ 
sifar	s i f a r 
sifatnya	s i f a t ɲ a 
sifat	s i f a t 
sigap	s i g a p 
sigarét	s i g a r e t 
signifikan	s i g n i f i k a n 
sigung	s i g u ŋ 
sihir	s i h i r 
sih	s i h 
sijil	s i d ʒ i l 
sikapnya	s i k a p ɲ a 
sikap	s i k a p 
sikat	s i k a t 
sikit	s i k i t 
siklus	s i ʔ l u s 
siksaan	s i ʔ s a ʔ a n 
siksa	s i ʔ s a 
siku	s i k u 
sikut	s i k u t 
silakanlah	s i l a k a n l a h 
silakan	s i l a k a n 
silam	s i l a m 
silang	s i l a ŋ 
silap	s i l a p 
sila	s i l a 
silat	s i l a t 
silaturrahmi	s i l a t u r r a h m i 
silau	s i l a u 
silih	s i l i h 
silikat	s i l i k a t 
silikon	s i l i k o n 
silinder	s i l i n d ə r 
silogisme	s i l o g i s m ə 
silsilah	s i l s i l a h 
siluman	s i l u m a n 
silu	s i l u 
simak	s i m a ʔ 
simbolik	s i m b o l i ʔ 
simbolisme	s i m b o l i s m ə 
simbolis	s i m b o l i s 
simbol	s i m b o l 
simétri	s i m e t r i 
simétris	s i m e t r i s 
simfoni	s i m f o n i 
simpai	s i m p a i 
simpanan	s i m p a n a n 
simpangan	s i m p a ŋ a n 
simpang	s i m p a ŋ 
simpansé	s i m p a n s e 
simpan	s i m p a n 
simpatik	s i m p a t i ʔ 
simpatisan	s i m p a t i s a n 
simpati	s i m p a t i 
simposium	s i m p o s i u m 
simptom	s i m p t o m 
simpul	s i m p u l 
simulasi	s i m u l a s i 
simultan	s i m u l t a n 
sinambung	s i n a m b u ŋ 
sinaran	s i n a r a n 
sinar	s i n a r 
sindiran	s i n d i r a n 
sindir	s i n d i r 
sindrom	s i n d r o m 
sinérgi	s i n e r g i 
sinétron	s i n e t r o n 
singa	s i ŋ a 
singgah	s i ŋ g a h 
singgasana	s i ŋ g a s a n a 
singkap	s i ŋ k a p 
singkatan	s i ŋ k a t a n 
singkatnya	s i ŋ k a t ɲ a 
singkat	s i ŋ k a t 
singkir	s i ŋ k i r 
singkong	s i ŋ k o ŋ 
sinilah	s i n i l a h 
sini	s i n i 
sinisme	s i n i s m ə 
sinis	s i n i s 
sinkronisasi	s i n ʔ r o n i s a s i 
sinonim	s i n o n i m 
sintaksis	s i n t a ʔ s i s 
sintal	s i n t a l 
sintésis	s i n t e s i s 
sintétik	s i n t e t i ʔ 
sintétis	s i n t e t i s 
sinting	s i n t i ŋ 
sinus	s i n u s 
sinyal	s i ɲ a l 
siong	s i o ŋ 
sipesan	s i p ə s a n 
sipil	s i p i l 
sipir	s i p i r 
sipit	s i p i t 
sipu	s i p u 
siput	s i p u t 
siram	s i r a m 
sirap	s i r a p 
siratan	s i r a t a n 
sirat	s i r a t 
siréne	s i r e n ə 
sirih	s i r i h 
sirip	s i r i p 
siri	s i r i  
siri	s i r i 
sirkit	s i r k i t 
sirkulasi	s i r k u l a s i 
sirkulér	s i r k u l e r 
sirkus	s i r k u s 
sisa	s i s a 
si	s i 
sisik	s i s i ʔ 
sisipan	s i s i p a n 
sisip	s i s i p 
sisir	s i s i r 
sisi	s i s i 
sistématika	s i s t e m a t i k a 
sistématik	s i s t e m a t i ʔ 
sistématis	s i s t e m a t i s 
sistém	s i s t e m 
siswa	s i s w a 
siswi	s i s w i 
sitaan	s i t a ʔ a n 
sita	s i t a 
siter	s i t ə r 
siti	s i t i 
sitrat	s i t r a t 
situasi	s i t u a s i 
situlah	s i t u l a h 
situ	s i t u 
situs	s i t u s 
siul	s i u l 
siurnya	s i u r ɲ a 
siur	s i u r 
skala	s k a l a 
skandal	s k a n d a l 
skéma	s k e m a 
skématis	s k e m a t i s 
skénario	s k e n a r i o 
sképtis	s k e p t i s 
skétsa	s k e t s a 
skil	s k i l 
skim	s k i m 
ski	s k i 
skop	s k o p 
skor	s k o r 
skripsi	s ʔ r i p s i 
skrip	s ʔ r i p 
skuter	s k u t ə r 
slam	s l a m 
slang	s l a ŋ 
slogan	s l o g a n 
slot	s l o t 
sma	s m a 
snék	s n e ʔ 
soalkan	s o a l k a n 
soalnya	s o a l ɲ a 
soal	s o a l 
soba	s o b a 
sobat	s o b a t 
sobék	s o b e ʔ 
soda	s o d a 
sodok	s o d o ʔ 
sogokan	s o g o k a n 
sogok	s o g o ʔ 
sokoguru	s o k o g u r u 
sokongan	s o k o ŋ a n 
sokong	s o k o ŋ 
soko	s o k o 
sok	s o ʔ 
solar	s o l a r 
solat	s o l a t 
soldér	s o l d e r 
solder	s o l d ə r 
soléh	s o l e h 
solék	s o l e ʔ 
solidaritas	s o l i d a r i t a s 
solidér	s o l i d e r 
solok	s o l o ʔ 
solo	s o l o 
sol	s o l 
solusi	s o l u s i 
sombong	s o m b o ŋ 
somprét	s o m p r e t 
som	s o m 
sonar	s o n a r 
sonata	s o n a t a 
sonéta	s o n e t a 
songsang	s o ŋ s a ŋ 
sontak	s o n t a ʔ 
sontékan	s o n t e k a n 
sopan	s o p a n 
sopir	s o p i r 
sopran	s o p r a n 
sop	s o p 
sorai	s o r a i 
sorakan	s o r a k a n 
sorak	s o r a ʔ 
soré	s o r e  
soré	s o r e 
sorok	s o r o ʔ 
sorong	s o r o ŋ 
sorotan	s o r o t a n 
sorot	s o r o t 
sosialisasi	s o s i a l i s a s i 
sosialisme	s o s i a l i s m ə 
sosialis	s o s i a l i s 
sosialistis	s o s i a l i s t i s 
sosial	s o s i a l 
sosiobudaya	s o s i o b u d a j a 
sosiologi	s o s i o l o g i 
sosiologis	s o s i o l o g i s 
sosiolog	s o s i o l o g 
sosiopolitik	s o s i o p o l i t i ʔ 
sosis	s o s i s 
sosok	s o s o ʔ 
sos	s o s 
sotoh	s o t o h 
sotong	s o t o ŋ 
soto	s o t o 
spagéti	s p a g e t i 
spanduk	s p a n d u ʔ 
spanyol	s p a ɲ o l 
spasi	s p a s i 
spéktrum	s p e ʔ t r u m 
spékulan	s p e k u l a n 
spékulasi	s p e k u l a s i 
spékulator	s p e k u l a t o r 
spérma	s p e r m a 
spésialisasi	s p e s i a l i s a s i 
spésialis	s p e s i a l i s 
spésial	s p e s i a l 
spésiés	s p e s i e s 
spésifikasi	s p e s i f i k a s i 
spésifik	s p e s i f i ʔ 
spionase	s p i o n a s ə 
spion	s p i o n 
spiral	s p i r a l 
spiritualitas	s p i r i t u a l i t a s 
spiritual	s p i r i t u a l 
sponsor	s p o n s o r 
spons	s p o n s 
spontanitas	s p o n t a n i t a s 
spontan	s p o n t a n 
sporadis	s p o r a d i s 
sportif	s p o r t i f 
sport	s p o r t 
sripanggung	s r i p a ŋ g u ŋ 
sri	s r i 
stabilisasi	s t a b i l i s a s i 
stabilisator	s t a b i l i s a t o r 
stabilitas	s t a b i l i t a s 
stabil	s t a b i l 
stadion	s t a d i o n 
staf	s t a f 
stagnasi	s t a g n a s i 
stamina	s t a m i n a 
standardisasi	s t a n d a r d i s a s i 
standar	s t a n d a r 
stan	s t a n 
stasi	s t a s i 
stasiun	s t a s i u n 
statik	s t a t i ʔ 
statis	s t a t i s 
statistik	s t a t i s t i ʔ 
status	s t a t u s 
statuta	s t a t u t a 
stéker	s t e k ə r 
stémpel	s t e m p ə l 
sténografi	s t e n o g r a f i 
sténo	s t e n o 
sténsil	s t e n s i l 
stéréograf	s t e r e o g r a f 
stéréoskop	s t e r e o s k o p 
stéréo	s t e r e o 
stéréotip	s t e r e o t i p 
stérilisasi	s t e r i l i s a s i 
stéril	s t e r i l 
stésen	s t e s ə n 
stétoskop	s t e t o s k o p 
stigma	s t i g m a 
stimulasi	s t i m u l a s i 
stok	s t o ʔ 
stopkontak	s t o p k o n t a ʔ 
stoplés	s t o p l e s 
stor	s t o r 
stratégik	s t r a t e g i ʔ 
stratégis	s t r a t e g i s 
stratégi	s t r a t e g i 
strategi	s t r a t ə g i 
stratifikasi	s t r a t i f i k a s i 
stratosfér	s t r a t o s f e r 
stréptokokus	s t r e p t o k o k u s 
strés	s t r e s 
strok	s t r o ʔ 
struktural	s t r u ʔ t u r a l 
struktur	s t r u ʔ t u r 
studinya	s t u d i ɲ a 
studio	s t u d i o 
studi	s t u d i 
stupa	s t u p a 
suai	s u a i 
suaka	s u a k a 
suak	s u a ʔ 
suaminya	s u a m i ɲ a 
suami	s u a m i 
suam	s u a m 
suapan	s u a p a n 
suap	s u a p 
suaranya	s u a r a ɲ a 
suara	s u a r a 
suar	s u a r 
suasana	s u a s a n a 
sua	s u a 
suat	s u a t 
suatu	s u a t u 
subahat	s u b a h a t 
subang	s u b a ŋ 
subjék	s u b d ʒ e ʔ 
subjéktif	s u b d ʒ e ʔ t i f 
subordinat	s u b o r d i n a t 
subsidi	s u b s i d i 
substitusi	s u b s t i t u s i 
substrat	s u b s t r a t 
subtropik	s u b t r o p i ʔ 
subuh	s u b u h 
subur	s u b u r 
subvérsif	s u b v e r s i f 
subvérsi	s u b v e r s i 
suci	s u t ʃ i 
sudah	s u d a h 
sudip	s u d i p 
sudi	s u d i 
sudu	s u d u 
sudut	s u d u t 
sufian	s u f i a n 
sufi	s u f i 
sugésti	s u g e s t i 
suguhan	s u g u h a n 
sugul	s u g u l 
suhu	s u h u 
suis	s u i s 
suit	s u i t 
sujud	s u d ʒ u d 
sukacita	s u k a t ʃ i t a 
sukan	s u k a n 
sukaréla	s u k a r e l a 
sukarélawan	s u k a r e l a w a n 
sukaria	s u k a r i a 
sukarnya	s u k a r ɲ a 
sukar	s u k a r 
suka	s u k a 
sukatan	s u k a t a n 
sukat	s u k a t 
sukma	s u ʔ m a 
suksés	s u ʔ s e s 
sukun	s u k u n 
sukunya	s u k u ɲ a 
suku	s u k u 
sulah	s u l a h 
sulam	s u l a m 
sulang	s u l a ŋ 
sulap	s u l a p 
sula	s u l a 
sulfat	s u l f a t 
sulfur	s u l f u r 
suling	s u l i ŋ 
sulitnya	s u l i t ɲ a 
sulit	s u l i t 
sultan	s u l t a n 
suluh	s u l u h 
suluk	s u l u ʔ 
sulungnya	s u l u ŋ ɲ a 
sulung	s u l u ŋ 
sulur	s u l u r 
sulu	s u l u 
sumbangan	s u m b a ŋ a n 
sumbang	s u m b a ŋ 
sumbat	s u m b a t 
sumber	s u m b ə r 
sumbing	s u m b i ŋ 
sumbu	s u m b u 
sumo	s u m o 
sumpah	s u m p a h 
sumpal	s u m p a l 
sumpek	s u m p ə ʔ 
sumpit	s u m p i t 
sumsum	s u m s u m 
sumur	s u m u r 
sunah	s u n a h 
sunat	s u n a t 
sundal	s u n d a l 
sungai	s u ŋ a i 
sungguhnya	s u ŋ g u h ɲ a 
sungguhpun	s u ŋ g u h p u n 
sungguh	s u ŋ g u h 
sungkur	s u ŋ k u r 
sunglap	s u ŋ l a p 
sungu	s u ŋ u 
sungutan	s u ŋ u t a n 
sungut	s u ŋ u t 
sunnah	s u n n a h 
suntikan	s u n t i k a n 
suntik	s u n t i ʔ 
suntingan	s u n t i ŋ a n 
sunting	s u n t i ŋ 
sunti	s u n t i 
suntuk	s u n t u ʔ 
sunyi	s u ɲ i 
supai	s u p a i 
supaya	s u p a j a 
supel	s u p ə l 
superior	s u p ə r i o r 
superkonduktor	s u p ə r k o n d u ʔ t o r 
superlatif	s u p ə r l a t i f 
superskrip	s u p ə r s ʔ r i p 
supersonik	s u p ə r s o n i ʔ 
superstar	s u p ə r s t a r 
supér	s u p e r 
super	s u p ə r 
supervisi	s u p ə r v i s i 
supir	s u p i r 
suplai	s u p l a i 
suplemén	s u p l ə m e n 
suprémasi	s u p r e m a s i 
sup	s u p 
surah	s u r a h 
suram	s u r a m 
surat	s u r a t 
surau	s u r a u 
suraya	s u r a j a 
suréalisme	s u r e a l i s m ə 
surga	s u r g a 
surgawi	s u r g a w i 
suria	s u r i a 
surih	s u r i h 
suri	s u r i 
suruhanjaya	s u r u h a n d ʒ a j a 
suruhan	s u r u h a n 
suruh	s u r u h 
surut	s u r u t 
survéi	s u r v e i 
suryakanta	s u r j a k a n t a 
surya	s u r j a 
susahnya	s u s a h ɲ a 
susah	s u s a h 
susila	s u s i l a 
sus	s u s 
suster	s u s t ə r 
susuh	s u s u h 
susuk	s u s u ʔ 
susulan	s u s u l a n 
susul	s u s u l 
susunan	s u s u n a n 
susun	s u s u n 
susup	s u s u p 
susur	s u s u r 
susu	s u s u 
susutan	s u s u t a n 
susut	s u s u t 
sutera	s u t ə r a 
sutradara	s u t r a d a r a 
sutra	s u t r a 
suvenir	s u v ə n i r 
swadaya	s w a d a j a 
swadési	s w a d e s i 
swakarsa	s w a k a r s a 
swalayan	s w a l a j a n 
swanama	s w a n a m a 
swasta	s w a s t a 
swéter	s w e t ə r 
swt	s w t 
syabas	s j a b a s 
syafaat	s j a f a ʔ a t 
syahadan	s j a h a d a n 
syahadat	s j a h a d a t 
syahbandar	s j a h b a n d a r 
syahid	s j a h i d 
syah	s j a h 
syahwat	s j a h w a t 
syair	s j a i r 
syaitan	s j a i t a n 
syakir	s j a k i r 
syak	s j a ʔ 
syal	s j a l 
syarahan	s j a r a h a n 
syarak	s j a r a ʔ 
syarat	s j a r a t 
syariah	s j a r i a h 
syariat	s j a r i a t 
syarikat	s j a r i k a t 
syarik	s j a r i ʔ 
syékh	s j e ʔ h 
syirik	s j i r i ʔ 
syor	s j o r 
syuhada	s j u h a d a 
syukuran	s j u k u r a n 
syukur	s j u k u r 
syurga	s j u r g a 
syuruk	s j u r u ʔ 
taat	t a ʔ a t 
tabah	t a b a h 
tabal	t a b a l 
tabél	t a b e l 
tabernakel	t a b ə r n a k ə l 
tabiat	t a b i a t 
tabib	t a b i b 
tabii	t a b i ʔ i 
tabik	t a b i ʔ 
tabir	t a b i r 
tablét	t a b l e t 
tablo	t a b l o 
tabrakan	t a b r a k a n 
tabrak	t a b r a ʔ 
tabuhan	t a b u h a n 
tabuh	t a b u h 
tabulasi	t a b u l a s i 
tabulator	t a b u l a t o r 
tabungan	t a b u ŋ a n 
tabung	t a b u ŋ 
taburan	t a b u r a n 
tabur	t a b u r 
tabu	t a b u 
tabut	t a b u t 
tadahan	t a d a h a n 
tadah	t a d a h 
tadbir	t a d b i r 
tadinya	t a d i ɲ a 
tadi	t a d i 
tafakur	t a f a k u r 
tafsiran	t a f s i r a n 
tafsir	t a f s i r 
tagak	t a g a ʔ 
tagih	t a g i h 
tahajud	t a h a d ʒ u d 
tahanan	t a h a n a n 
tahan	t a h a n 
tahapan	t a h a p a n 
tahap	t a h a p 
tahbisan	t a h b i s a n 
tahil	t a h i l 
tahir	t a h i r 
tahi	t a h i 
tahniah	t a h n i a h 
tahta	t a h t a 
tahui	t a h u i 
tahunan	t a h u n a n 
tahun	t a h u n  
tahun	t a h u n 
tahu	t a h u 
tahyul	t a h j u l 
taib	t a i b 
taifun	t a i f u n 
tajam	t a d ʒ a m 
taja	t a d ʒ a 
tajin	t a d ʒ i n 
taji	t a d ʒ i 
tajuk	t a d ʒ u ʔ 
tajwid	t a d ʒ w i d 
takabur	t a k a b u r 
takaran	t a k a r a n 
takar	t a k a r 
takbir	t a ʔ b i r 
takbur	t a ʔ b u r 
takdir	t a ʔ d i r 
takhayul	t a ʔ h a j u l 
takhta	t a ʔ h t a 
takik	t a k i ʔ 
takjub	t a ʔ d ʒ u b 
takkan	t a ʔ k a n 
taklik	t a ʔ l i ʔ 
taklimat	t a ʔ l i m a t 
takluk	t a ʔ l u ʔ 
takraw	t a ʔ r a w 
takrif	t a ʔ r i f 
taksiran	t a ʔ s i r a n 
taksir	t a ʔ s i r 
taksi	t a ʔ s i 
taksub	t a ʔ s u b 
-tak	- t a ʔ 
tak	t a ʔ 
taktik	t a ʔ t i ʔ 
taktis	t a ʔ t i s 
takuk	t a k u ʔ 
takungan	t a k u ŋ a n 
takung	t a k u ŋ 
takuti	t a k u t i 
takut	t a k u t 
takwa	t a ʔ w a 
takziah	t a k z i a h 
takzim	t a k z i m 
talak	t a l a ʔ 
talam	t a l a m 
talang	t a l a ŋ 
talas	t a l a s 
talian	t a l i a n 
talib	t a l i b 
talinya	t a l i ɲ a 
tali	t a l i 
talun	t a l u n 
talu	t a l u 
tamadun	t a m a d u n 
tamah	t a m a h 
tamak	t a m a ʔ 
taman	t a m a n 
tamar	t a m a r 
tamasya	t a m a s j a 
tama	t a m a 
tamatan	t a m a t a n 
tamat	t a m a t 
tambahan	t a m b a h a n 
tambah	t a m b a h 
tambak	t a m b a ʔ 
tambalan	t a m b a l a n 
tambal	t a m b a l 
tambang	t a m b a ŋ 
tamban	t a m b a n 
tambatan	t a m b a t a n 
tambat	t a m b a t 
tambul	t a m b u l 
tambun	t a m b u n 
tambur	t a m b u r 
tampaknya	t a m p a ʔ ɲ a 
tampak	t a m p a ʔ 
tampal	t a m p a l 
tampang	t a m p a ŋ 
tampan	t a m p a n 
tamparan	t a m p a r a n 
tampar	t a m p a r 
tampian	t a m p i a n 
tampilan	t a m p i l a n 
tampil	t a m p i l 
tampuk	t a m p u ʔ 
tampung	t a m p u ŋ 
tamsil	t a m s i l 
tamtama	t a m t a m a 
tamunya	t a m u ɲ a 
tamu	t a m u 
tanah	t a n a h 
tanak	t a n a ʔ 
tanaman	t a n a m a n 
tanam	t a n a m 
tancap	t a n t ʃ a p 
tandang	t a n d a ŋ 
tandan	t a n d a n 
tandanya	t a n d a ɲ a 
tandas	t a n d a s 
tanda	t a n d a 
tandatangan	t a n d a t a ŋ a n 
tandingan	t a n d i ŋ a n 
tanding	t a n d i ŋ 
tandon	t a n d o n 
tandukan	t a n d u k a n 
tanduknya	t a n d u ʔ ɲ a 
tanduk	t a n d u ʔ 
tandus	t a n d u s 
tandu	t a n d u 
tanganku	t a ŋ a n k u 
tangannya	t a ŋ a n ɲ a 
tangan	t a ŋ a n 
tanggal	t a ŋ g a l 
tangganya	t a ŋ g a ɲ a 
tanggapan	t a ŋ g a p a n 
tanggap	t a ŋ g a p 
tangga	t a ŋ g a 
tangguhkan	t a ŋ g u h k a n 
tangguh	t a ŋ g u h 
tangguk	t a ŋ g u ʔ 
tanggul	t a ŋ g u l 
tanggungan	t a ŋ g u ŋ a n 
tanggung-jawabnya	t a ŋ g u ŋ - d ʒ a w a b ɲ a 
tanggung-jawab	t a ŋ g u ŋ - d ʒ a w a b 
tanggungjawab	t a ŋ g u ŋ d ʒ a w a b 
tanggung	t a ŋ g u ŋ 
tangisan	t a ŋ i s a n 
tangis	t a ŋ i s 
tangkai	t a ŋ k a i 
tangkal	t a ŋ k a l 
tangkapan	t a ŋ k a p a n 
tangkap	t a ŋ k a p 
tangkas	t a ŋ k a s 
tangkis	t a ŋ k i s 
tangki	t a ŋ k i 
tanglung	t a ŋ l u ŋ 
tangsi	t a ŋ s i 
tang	t a ŋ 
tani	t a n i 
tanjakan	t a n d ʒ a k a n 
tanjak	t a n d ʒ a ʔ 
tanjung	t a n d ʒ u ŋ 
tank	t a n ʔ 
tanpa	t a n p a 
tan	t a n 
tantangan	t a n t a ŋ a n 
tantang	t a n t a ŋ 
tante	t a n t ə 
tanur	t a n u r 
tanyakan	t a ɲ a k a n 
tanya	t a ɲ a 
tapai	t a p a i 
tapak	t a p a ʔ 
tapal	t a p a l 
tapa	t a p a 
tapioka	t a p i o k a 
tapis	t a p i s 
tapi	t a p i 
taplak	t a p l a ʔ 
tapuk	t a p u ʔ 
tarafkan	t a r a f k a n 
taraf	t a r a f 
taranya	t a r a ɲ a 
tara	t a r a 
tarawih	t a r a w i h 
tarbantin	t a r b a n t i n 
tarbiah	t a r b i a h 
targét	t a r g e t 
tarian	t a r i a n 
ta’rif	t a ʔ r i f 
tarif	t a r i f 
tarikan	t a r i k a n 
tarikh	t a r i ʔ h 
tarik	t a r i ʔ 
taring	t a r i ŋ 
tari	t a r i 
tar	t a r 
taruhan	t a r u h a n 
taruhlah	t a r u h l a h 
taruh	t a r u h 
tasauf	t a s a u f 
tasawuf	t a s a w u f 
tasbih	t a s b i h 
tasik	t a s i ʔ 
tas	t a s 
tatabahasa	t a t a b a h a s a 
tatacara	t a t a t ʃ a r a 
tatahan	t a t a h a n 
tatah	t a t a h 
tatanan	t a t a n a n 
tatang	t a t a ŋ 
tatapan	t a t a p a n 
tatap	t a t a p 
tataran	t a t a r a n 
tata	t a t a 
tatatertib	t a t a t ə r t i b 
tatih	t a t i h 
tating	t a t i ŋ 
tatkala	t a t k a l a 
taubat	t a u b a t 
taufan	t a u f a n 
taufik	t a u f i ʔ 
taugé	t a u g e 
tauge	t a u g ə 
tauhid	t a u h i d 
tauké	t a u k e 
taukua	t a u k u a 
taulan	t a u l a n 
tauliah	t a u l i a h 
ta’un	t a ʔ u n 
taun	t a u n 
tautan	t a u t a n 
tau	t a u 
tawakal	t a w a k a l 
tawanan	t a w a n a n 
tawan	t a w a n 
tawaran	t a w a r a n 
tawar	t a w a r 
tawas	t a w a s 
tawa	t a w a 
tawi	t a w i 
tawon	t a w o n 
tayangan	t a j a ŋ a n 
tayang	t a j a ŋ 
téater	t e a t ə r 
téatris	t e a t r i s 
tebah	t ə b a h 
tebakan	t ə b a k a n 
tébak	t e b a ʔ 
tebak	t ə b a ʔ 
tebal	t ə b a l 
tébanan	t e b a n a n 
tebangan	t ə b a ŋ a n 
tebang	t ə b a ŋ 
téban	t e b a n 
tébaran	t e b a r a n 
tébar	t e b a r 
tebar	t ə b a r 
tebasan	t ə b a s a n 
tebas	t ə b a s 
tebat	t ə b a t 
